objectid,nomor_lokasi,nama_objek,kecamatan,kabupaten,provinsi,komoditi,status_penyelidikan,jenis_izin,bijih_terbukti,logam_terbukti,luas_wilayah,kategori_luas,license_status,durasi_izin_tahun,tanggal_berlaku_sk,tanggal_berakhir_sk,latitude,longitude,jarak_pelabuhan_km,jarak_jalan_km,jarak_smelter_km,kategori_akses_pelabuhan,produksi_tahunan_ton,produksi_aktual_harian_ton,target_produksi_harian_ton,pencapaian_pct,status_pencapaian,biaya_penambangan_per_ton,biaya_pengangkutan_per_ton,biaya_penanganan_pelabuhan_per_ton,biaya_pemrosesan_smelter_per_ton,aisc_per_ton,pct_biaya_penambangan,pct_biaya_smelter,pct_biaya_angkut,pct_biaya_pelabuhan,jenis_kontrak,pembeli_offtaker,harga_nikel_historis_per_ton,nilai_tukar_rp_usd,capex_opex,margin_kotor_per_ton,status_profitabilitas,jumlah_ekskavator,jumlah_truk_tambang,konsumsi_bbm_liter,jam_downtime,ketersediaan_fisik_pa_pct,penggunaan_ketersediaan_ua_pct,ton_per_ekskavator,ton_per_truk,jumlah_insiden,indikator_fatalitas,ltifr,trifr,kategori_k3
1444,1435000000,Nikel Laiwui,OBI,HALMAHERA SELATAN,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,0,0,17754.0,Besar (>5000 Ha),Active,10.2,2019-01-14,2029-04-05,-1.39,127.616,7000.92,3459.26,21634.22,Jauh (>150 km),1582424,4473,4537,98.59,Hampir Tercapai,302928,143822,32785,620422,1099957,27.5,56.4,13.1,3.0,Spot Contract,PT Vale Indonesia,303839963,15731,OPEX,302740006,Profitable,24,43,20731,26.0,93.82,77.17,65934.0,36801.0,2,Tidak,0.21,1.15,Aman
1481,1949000000,Nikel Kawasi 1,OBI,HALMAHERA SELATAN,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,241000000,238140,4247.0,Menengah (1000-5000 Ha),Active,20.0,2010-02-08,2030-02-08,0.542,128.16,33430.92,212.68,19801.43,Jauh (>150 km),958934,3825,3884,98.48,Hampir Tercapai,384336,111473,58597,759350,1313756,29.3,57.8,8.5,4.5,FOB Motorship,PT Vale Indonesia,255438197,15764,CAPEX,254124441,Profitable,24,55,7959,22.6,96.0,78.17,39956.0,17435.0,2,Tidak,0.06,1.74,Aman
1535,2185000000,Nikel Loji,OBI,HALMAHERA SELATAN,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,49000000,54887,127699.0,Besar (>5000 Ha),Active,8.6,2020-09-14,2029-04-05,-1.5774,127.4415,5332.91,621.26,4806.91,Jauh (>150 km),1712991,5254,5226,100.54,Tercapai,266975,98100,43291,743586,1151952,23.2,64.6,8.5,3.8,Spot Contract,PT GNI,297312213,16036,CAPEX,296160261,Profitable,17,59,11076,15.8,85.52,78.63,100764.0,29034.0,0,Tidak,0.21,1.25,Aman
1536,2186000000,Nikel Baru 2,OBI,HALMAHERA SELATAN,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,80701500,988593375,1317.0,Menengah (1000-5000 Ha),Active,20.0,2016-06-15,2036-06-15,-1.4716,127.5406,1784.11,3337.79,11918.4,Jauh (>150 km),1368829,4943,4957,99.72,Hampir Tercapai,298701,91725,40691,501323,932440,32.0,53.8,9.8,4.4,CIF,PT Aneka Tambang,311735339,16048,OPEX,310802899,Profitable,26,64,20699,38.8,90.85,82.66,52647.0,21388.0,0,Tidak,0.28,1.93,Aman
1537,2187000000,Nikel Baru 3,OBI,HALMAHERA SELATAN,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,128000000,161280,1935.0,Menengah (1000-5000 Ha),Active,20.0,2013-03-06,2033-03-06,-1.4411,127.5586,15483.99,2466.99,1398.92,Jauh (>150 km),1320360,4478,4488,99.78,Hampir Tercapai,311477,113816,32097,591053,1048443,29.7,56.4,10.9,3.1,Spot Contract,PT Aneka Tambang,273208046,15588,OPEX,272159603,Profitable,17,52,13529,19.1,96.6,88.54,77668.0,25392.0,1,Tidak,0.47,0.27,Perlu Perhatian
1543,2193000000,Nikel Fluk,OBI SELATAN,HALMAHERA SELATAN,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,0,0,2314.0,Menengah (1000-5000 Ha),Active,20.0,2020-12-04,2040-12-04,-1.621,127.742,32368.13,2055.22,36576.14,Jauh (>150 km),765159,3668,3872,94.73,Hampir Tercapai,293664,107184,75004,682108,1157960,25.4,58.9,9.3,6.5,FOB Motorship,PT IWIP,293505213,15562,OPEX,292347253,Profitable,10,35,24173,17.3,94.75,88.66,76516.0,21862.0,0,Tidak,0.02,0.53,Aman
1637,2840000000,Nikela Malamala Utara,OBI,HALMAHERA SELATAN,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,88000000,78400,1800.0,Menengah (1000-5000 Ha),Active,12.7,2017-05-29,2030-01-28,-1.5083,127.389,4944.75,120.49,4430.82,Jauh (>150 km),1194808,2635,2588,101.82,Tercapai,393624,100176,51460,644969,1190229,33.1,54.2,8.4,4.3,CIF,PT Aneka Tambang,312003154,15634,CAPEX,310812925,Profitable,28,44,4167,10.9,97.89,77.83,42672.0,27155.0,1,Tidak,0.31,1.61,Perlu Perhatian
1341,348000000,Nikel Sake Barat,WEDA TENGAH,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,19950000,242991,45065.0,Besar (>5000 Ha),Active,28.2,2019-12-30,2048-02-27,0.493,127.962,20790.0,121.21,3923.92,Jauh (>150 km),1784921,3037,3091,98.25,Hampir Tercapai,392439,65357,47132,426862,931790,42.1,45.8,7.0,5.1,CIF,PT Aneka Tambang,256404538,15968,CAPEX,255472748,Profitable,14,64,19158,24.7,91.91,76.59,127494.0,27889.0,0,Tidak,0.23,0.73,Aman
1379,1203000000,Nikel Blok Sagantel dan Sakaulen,WEDA TENGAH,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,122036650,1601174813,1000.0,Menengah (1000-5000 Ha),Active,17.6,2012-05-30,2029-12-21,0.584,127.955,2980.37,251.05,12505.54,Jauh (>150 km),529285,1820,1887,96.45,Hampir Tercapai,302624,116266,67061,636423,1122374,27.0,56.7,10.4,6.0,Spot Contract,PT GNI,328678671,15752,OPEX,327556297,Profitable,12,53,21098,18.6,93.58,79.02,44107.0,9987.0,1,Tidak,0.01,1.73,Aman
1380,1204000000,Nikel Messa,WEDA UTARA,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,10420000,1170687,1232.0,Menengah (1000-5000 Ha),Active,26.0,2012-05-28,2038-05-10,0.542,128.16,33430.92,1913.01,19801.43,Jauh (>150 km),1637779,2916,2934,99.39,Hampir Tercapai,290115,123977,31948,415500,861540,33.7,48.2,14.4,3.7,FOB Motorship,PT IMIP,321573475,15975,OPEX,320711935,Profitable,22,56,23275,21.6,88.93,81.36,74445.0,29246.0,1,Tidak,0.12,1.01,Aman
1438,1429000000,Nikel Fritu 1,WEDA UTARA,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,45323000,53956602,511.0,Kecil (<1000 Ha),Expired,,2012-05-28,,0.542,128.16,33430.92,212.68,19801.43,Jauh (>150 km),1239143,4959,5198,95.4,Hampir Tercapai,317793,120885,58227,446599,943504,33.7,47.3,12.8,6.2,CIF,PT IWIP,255730295,15855,OPEX,254786791,Profitable,14,51,7291,15.6,97.32,79.24,88510.0,24297.0,1,Tidak,0.06,2.24,Perlu Perhatian
1439,1430000000,Nikel Waleh,WEDA UTARA,HALMAHERA TENGAH,MALUKU UTARA,Nikel,EXPLORASI,IUP,0,0,1100.0,Menengah (1000-5000 Ha),Active,,,2034-01-27,0.564,128.079,34727.23,9118.08,1343.04,Jauh (>150 km),1579194,3073,3146,97.68,Hampir Tercapai,236176,57501,54730,661492,1009899,23.4,65.5,5.7,5.4,FOB Motorship,PT IMIP,256473593,15804,CAPEX,255463694,Profitable,27,40,24667,39.3,89.76,83.18,58489.0,39480.0,2,Tidak,0.11,2.08,Perlu Perhatian
1441,1432000000,Nikel Umera (Pulau Gebe),PULAU GEDE,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,12913280,1610813904,1850.0,Menengah (1000-5000 Ha),Active,19.0,2013-01-29,2032-01-27,-0.186,129.551,14502.68,1668.65,1589.94,Jauh (>150 km),1494947,1886,1866,101.07,Tercapai,285196,120288,57671,441018,904173,31.5,48.8,13.3,6.4,Spot Contract,PT Aneka Tambang,335028368,15654,CAPEX,334124195,Profitable,18,66,12237,46.9,94.6,81.09,83053.0,22651.0,1,Tidak,0.14,1.33,Aman
1531,2181000000,Nikel Umera 1,PULAU GEDE,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,47640000,5728933,503.0,Kecil (<1000 Ha),Active,20.0,2013-08-23,2033-08-23,-0.1768,129.5202,11184.06,25.04,5148.05,Jauh (>150 km),1148139,4206,4072,103.29,Tercapai,243383,122978,36196,535606,938163,25.9,57.1,13.1,3.9,FOB Motorship,PT Aneka Tambang,278333080,15689,CAPEX,277394917,Profitable,10,62,11393,27.4,90.24,76.41,114814.0,18518.0,1,Tidak,0.2,1.98,Aman
1534,2184000000,Nikel Kacepi,PULAU GEDE,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,0,0,483.0,Kecil (<1000 Ha),Active,20.0,2013-04-29,2033-04-29,-0.1329,129.484,5034.91,366.38,11055.96,Jauh (>150 km),963000,5550,5346,103.82,Tercapai,228810,68341,77626,635370,1010147,22.7,62.9,6.8,7.7,CIF,PT IWIP,336076769,15581,CAPEX,335066622,Profitable,29,69,11466,33.9,92.3,76.91,33207.0,13957.0,0,Tidak,0.26,0.82,Aman
1540,2190000000,Nikel Sawai,WEDA TENGAH,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,61250000,0,7726.0,Besar (>5000 Ha),Active,14.1,2016-11-20,2030-12-15,0.62,128.009,35699.79,6851.9,15802.27,Jauh (>150 km),1440963,4835,4956,97.56,Hampir Tercapai,219037,134897,41923,662183,1058040,20.7,62.6,12.7,4.0,CIF,PT Aneka Tambang,299925266,15785,OPEX,298867226,Profitable,20,64,17402,44.0,94.36,77.57,72048.0,22515.0,1,Tidak,0.0,1.34,Aman
1572,2550000000,Nikel Ubulie Utara,PULAU GEDE,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,0,0,315.0,Kecil (<1000 Ha),Active,14.7,2023-05-26,2038-02-01,-0.042,129.388,9810.83,128.48,2928.32,Jauh (>150 km),710336,2468,2523,97.82,Hampir Tercapai,317413,102384,63922,578292,1062011,29.9,54.5,9.6,6.0,CIF,PT IMIP,284226907,15654,CAPEX,283164896,Profitable,15,45,17845,49.9,91.62,71.89,47356.0,15785.0,0,Tidak,0.08,0.65,Aman
1620,2802000000,Nikel Sepoh,WEDA,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,0,0,2080.0,Menengah (1000-5000 Ha),Active,14.4,2018-06-04,2032-10-10,0.5249,128.0476,29171.88,4404.66,792.09,Jauh (>150 km),1376146,3325,3260,101.99,Tercapai,200113,97246,67355,437608,802322,24.9,54.5,12.1,8.4,Spot Contract,PT Vale Indonesia,277356035,15660,OPEX,276553713,Profitable,23,43,13952,32.6,96.79,73.32,59832.0,32003.0,0,Tidak,0.05,2.18,Perlu Perhatian
1638,2841000000,Nikel Sagea,WEDA UTARA,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,0,0,688.0,Kecil (<1000 Ha),Active,11.6,2018-06-04,2029-12-21,0.5449,128.081,33315.84,6205.77,12202.02,Jauh (>150 km),642042,3388,3577,94.72,Hampir Tercapai,329234,122273,47199,719641,1218347,27.0,59.1,10.0,3.9,Spot Contract,PT Vale Indonesia,315900406,15521,OPEX,314682059,Profitable,20,43,5491,45.0,90.45,84.46,32102.0,14931.0,1,Tidak,0.27,2.09,Perlu Perhatian
1639,2842000000,Nikel Sagea 1,WEDA UTARA,HALMAHERA TENGAH,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,0,0,688.0,Kecil (<1000 Ha),Active,11.6,2018-06-04,2029-12-21,0.5499,128.081,33717.83,6757.51,12545.38,Jauh (>150 km),1474769,2478,2416,102.57,Tercapai,286389,100983,36537,779940,1203849,23.8,64.8,8.4,3.0,Spot Contract,PT GNI,260972692,15939,OPEX,259768843,Profitable,10,67,24719,45.9,93.41,77.78,147477.0,22011.0,0,Tidak,0.16,2.27,Perlu Perhatian
1316,303000000,Nikel Pakaulan,MABA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,0,0,3648.0,Menengah (1000-5000 Ha),Active,8.0,2022-09-30,2030-09-20,0.948,128.409,21339.97,1059.99,19769.44,Jauh (>150 km),1443117,2436,2501,97.4,Hampir Tercapai,273296,104474,44833,755487,1178090,23.2,64.1,8.9,3.8,FOB Motorship,PT IWIP,290261303,16016,OPEX,289083213,Profitable,25,54,8664,40.6,89.45,74.29,57725.0,26724.0,1,Tidak,0.27,2.22,Perlu Perhatian
1323,312000000,Nikel Wasile,WASILE,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,14000000,15365,24700.0,Besar (>5000 Ha),Active,20.0,2016-05-09,2036-05-09,1.113,128.08,37372.67,331.39,35087.92,Jauh (>150 km),626666,2174,2370,91.73,Hampir Tercapai,353848,81221,70347,699405,1204821,29.4,58.1,6.7,5.8,Spot Contract,PT IWIP,284585619,15774,CAPEX,283380798,Profitable,18,50,5969,25.7,90.31,81.25,34815.0,12533.0,0,Tidak,0.11,2.41,Perlu Perhatian
1330,325000000,Nikel Tanjung Buli,MABA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,99400000,127137,3648.0,Menengah (1000-5000 Ha),Active,8.0,2022-09-30,2030-09-20,0.832,128.286,3006.05,219.24,323.81,Jauh (>150 km),1636231,4989,5477,91.09,Hampir Tercapai,307749,142787,75324,560887,1086747,28.3,51.6,13.1,6.9,FOB Motorship,PT Vale Indonesia,265419088,15794,OPEX,264332341,Profitable,23,68,16545,8.7,90.72,85.11,71140.0,24062.0,2,Tidak,0.01,0.73,Aman
1331,327000000,Nikel Pulau Gee,MABA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,15000000,31500,3648.0,Menengah (1000-5000 Ha),Active,8.0,2022-09-30,2030-09-20,0.83,128.328,7641.56,100.82,7646.27,Jauh (>150 km),1123711,4575,4458,102.62,Tercapai,346693,146945,76845,750506,1320989,26.2,56.8,11.1,5.8,FOB Motorship,PT Vale Indonesia,285282247,16009,CAPEX,283961258,Profitable,27,56,12659,5.7,86.64,75.15,41619.0,20066.0,2,Tidak,0.47,2.34,Perlu Perhatian
1332,328000000,Nikel Pulau Pakal,KOTAMABA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,131600000,1817893,3648.0,Menengah (1000-5000 Ha),Active,8.0,2022-09-30,2030-09-20,0.786,128.34,10066.89,637.29,11095.5,Jauh (>150 km),1680329,4403,4847,90.84,Hampir Tercapai,341894,63043,41315,595269,1041521,32.8,57.2,6.1,4.0,CIF,PT IWIP,302866241,15781,CAPEX,301824720,Profitable,22,66,16926,26.5,86.19,86.54,76379.0,25460.0,0,Tidak,0.05,1.51,Aman
1434,1425000000,Nikel Fayaul,WASILE,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,20454010,2618820512,1826.0,Menengah (1000-5000 Ha),Active,20.0,2012-09-10,2032-09-10,1.023,128.1435,25192.9,3077.03,22907.63,Jauh (>150 km),562421,4472,4747,94.21,Hampir Tercapai,206429,123312,60326,454588,844655,24.4,53.8,14.6,7.1,FOB Motorship,PT Aneka Tambang,317756315,15842,CAPEX,316911660,Profitable,23,69,22386,27.2,93.68,88.55,24453.0,8151.0,1,Tidak,0.06,1.17,Aman
1435,1426000000,Nikel Saramaake,WASILE,HALMAHERA TIMUR,MALUKU UTARA,Nikel,EXPLORASI,IUP,0,0,1826.0,Menengah (1000-5000 Ha),Active,20.0,2012-09-10,2032-09-10,0.9828,128.1037,24412.79,6495.38,22203.77,Jauh (>150 km),769184,5066,5332,95.01,Hampir Tercapai,243098,52333,37551,740219,1073201,22.7,69.0,4.9,3.5,FOB Motorship,PT Vale Indonesia,258635967,15735,CAPEX,257562766,Profitable,15,37,6043,23.3,93.52,81.95,51279.0,20789.0,1,Tidak,0.07,1.49,Aman
1436,1427000000,Nikel Wailukum,KOTAMABA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,53956602,0,1371.0,Menengah (1000-5000 Ha),Active,19.5,2012-08-02,2032-01-23,0.775,128.206,8292.97,121.63,9088.82,Jauh (>150 km),1240986,1695,1831,92.57,Hampir Tercapai,313996,86898,65517,528064,994475,31.6,53.1,8.7,6.6,CIF,PT IWIP,337847215,15782,OPEX,336852740,Profitable,14,47,9965,30.6,93.62,83.38,88642.0,26404.0,1,Tidak,0.49,0.99,Perlu Perhatian
1437,1428000000,Nikel Fritu,KOTAMABA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,45323000,53956602,990.0,Kecil (<1000 Ha),Active,21.0,2009-12-28,2030-12-28,0.599,128.152,27931.77,3609.92,22113.93,Jauh (>150 km),782337,4749,5014,94.71,Hampir Tercapai,395109,146999,50793,775480,1368381,28.9,56.7,10.7,3.7,FOB Motorship,PT IWIP,319197727,15787,CAPEX,317829346,Profitable,18,60,14848,29.8,85.26,71.05,43463.0,13039.0,1,Tidak,0.31,0.86,Perlu Perhatian
1451,1600000000,Nikel Subaim,WASILE,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,118000000,131880,2117.0,Menengah (1000-5000 Ha),Active,20.0,2009-12-07,2029-12-07,1.021,128.197,22516.27,3101.37,20297.23,Jauh (>150 km),994791,1691,1672,101.14,Tercapai,230856,67480,65679,547337,911352,25.3,60.1,7.4,7.2,Spot Contract,PT Aneka Tambang,342428975,15891,CAPEX,341517623,Profitable,27,63,20543,42.6,89.25,88.91,36844.0,15790.0,2,Tidak,0.31,0.76,Perlu Perhatian
1468,1936000000,Nikel Wailukum 1,KOTAMABA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,665600010,8176470523,4017.0,Menengah (1000-5000 Ha),Active,20.0,2017-12-12,2037-12-12,0.542,128.16,33430.92,212.68,19801.43,Jauh (>150 km),1490898,3021,3349,90.21,Hampir Tercapai,221111,87699,64256,747757,1120823,19.7,66.7,7.8,5.7,FOB Motorship,PT IWIP,292794599,15832,CAPEX,291673776,Profitable,20,40,16613,9.9,87.57,77.85,74545.0,37272.0,1,Tidak,0.49,0.39,Perlu Perhatian
1539,2189000000,Nikel Weda,KOTAMABA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,294664000,3373085275,24700.0,Besar (>5000 Ha),Active,20.0,2016-05-09,2036-05-09,0.795,128.106,17444.25,6350.33,16828.89,Jauh (>150 km),716786,3929,3837,102.4,Tercapai,388215,71957,79640,614869,1154681,33.6,53.3,6.2,6.9,FOB Motorship,PT IMIP,332161313,15777,CAPEX,331006632,Profitable,16,46,12038,15.1,95.12,88.48,44799.0,15582.0,0,Tidak,0.04,1.34,Aman
1541,2191000000,Nikel Wasile 2,WASILE SELATAN,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,82250000,978775,13510.0,Besar (>5000 Ha),Active,14.0,2016-11-09,2030-11-09,0.731,127.925,38714.99,56.24,29018.24,Jauh (>150 km),1516554,2949,2867,102.86,Tercapai,393360,122822,54432,586957,1157571,34.0,50.7,10.6,4.7,CIF,PT Vale Indonesia,322726723,15541,OPEX,321569152,Profitable,25,54,16811,40.7,96.19,81.58,60662.0,28084.0,1,Tidak,0.49,2.24,Perlu Perhatian
1574,2552000000,Nikel Batu Raja,WASILE,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,14100000,182042,924.0,Kecil (<1000 Ha),Active,7.4,2020-06-18,2027-10-29,1.048,128.144,27577.68,2010.59,25296.58,Jauh (>150 km),655104,1911,1999,95.6,Hampir Tercapai,233472,96392,47076,518747,895687,26.1,57.9,10.8,5.3,CIF,PT IWIP,306252812,15997,CAPEX,305357125,Profitable,27,62,24579,43.2,88.21,70.09,24263.0,10566.0,0,Tidak,0.1,1.65,Aman
1616,2798000000,Nikel Soa Gimalaha,KOTA MABA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,68756540,0,2000.0,Menengah (1000-5000 Ha),Active,20.0,2011-03-10,2031-03-10,0.6194,128.2816,2312.09,3004.08,25211.36,Jauh (>150 km),762777,2020,2188,92.32,Hampir Tercapai,280341,109311,56337,734281,1180270,23.8,62.2,9.3,4.8,CIF,PT GNI,267950517,15988,OPEX,266770247,Profitable,28,38,14081,49.8,93.68,70.77,27242.0,20073.0,1,Tidak,0.31,1.4,Perlu Perhatian
1635,2817000000,Nikel Wailukum 2,KOTA MABA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,0,0,1227.0,Menengah (1000-5000 Ha),Active,19.8,2011-10-19,2031-08-18,0.7376,128.231,10410.11,521.14,12039.84,Jauh (>150 km),1381466,4734,4781,99.02,Hampir Tercapai,325327,144256,38142,424252,931977,34.9,45.5,15.5,4.1,CIF,PT IMIP,305759859,15601,CAPEX,304827882,Profitable,15,56,22554,44.3,86.68,83.61,92098.0,24669.0,0,Tidak,0.21,1.19,Aman
1636,2818000000,Nikel Buli Karya,MABA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,180000000,224784,4953.0,Menengah (1000-5000 Ha),Active,19.0,2018-07-17,2037-07-17,0.9004,128.181,11894.79,817.52,9719.92,Jauh (>150 km),1690224,2484,2706,91.8,Hampir Tercapai,239045,102105,35588,587549,964287,24.8,60.9,10.6,3.7,Spot Contract,PT Vale Indonesia,340134954,15661,OPEX,339170667,Profitable,24,45,20379,45.0,88.58,81.25,70426.0,37561.0,0,Tidak,0.19,1.27,Aman
1650,2853000000,Nikel Mabapura,MABA KOTA,HALMAHERA TIMUR,MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,0,0,3941.0,Menengah (1000-5000 Ha),Active,19.0,2009-10-29,2028-10-29,0.8112,128.205,6311.44,96.73,6143.02,Jauh (>150 km),755889,2551,2672,95.47,Hampir Tercapai,265247,123414,55958,547551,992170,26.7,55.2,12.4,5.6,Spot Contract,PT Vale Indonesia,348460737,16035,CAPEX,347468567,Profitable,21,42,10327,19.1,86.8,70.53,35995.0,17997.0,2,Tidak,0.47,0.68,Perlu Perhatian
1649,2852000000,Nikel Maba Sangaji,KOTA MABA,"HALMAHERA TIMUR, HALMAHERA TENGAH",MALUKU UTARA,Nikel,OPERASI PRODUKSI,IUP,0,0,3986.0,Menengah (1000-5000 Ha),Active,20.0,2018-08-30,2038-08-30,0.713,128.077,23915.3,79.54,24056.7,Jauh (>150 km),949989,5412,5185,104.38,Tercapai,279057,59790,71270,617356,1027473,27.2,60.1,5.8,6.9,FOB Motorship,PT IMIP,294806665,15676,CAPEX,293779192,Profitable,18,53,9239,23.1,88.69,84.87,52777.0,17924.0,0,Tidak,0.07,2.09,Perlu Perhatian
1446,1438000000,Nikel Piru,SERAM BARAT,SERAM BAGIAN BARAT,MALUKU,Nikel,OPERASI PRODUKSI,IUP,241251300,3793481853,4389.0,Menengah (1000-5000 Ha),Active,20.0,2009-10-15,2029-10-15,-3.111,128.099,97056.75,458.02,189482.44,Jauh (>150 km),1887680,2087,1989,104.93,Tercapai,328312,71524,56662,501819,958317,34.3,52.4,7.5,5.9,FOB Motorship,PT Aneka Tambang,274790168,15946,CAPEX,273831851,Profitable,17,49,20174,17.1,93.77,87.04,111040.0,38524.0,2,Tidak,0.5,0.66,Perlu Perhatian
